channel,service,country,state,city,lat,lon,fac_callsign,arn,app_id,haat,da,erp,facility_id,rcamsl,ref az,ant_id
10,DT,US,HI,WAILUKU,203937,1562146,KMEB,BLEDT20090701AAO,1319887,747,DA,21.1,26428,1410,0,89863
12,DT,US,HI,WAILUKU,203937,1562146,KMAU,BLCDT20090127AAF,1291467,747,DA,9,64551,1410,0,89808
16,DT,US,HI,WAILUKU,203937,1562146,KOGG,BLCDT20090123ACH,1291093,818,DA,50,34859,1419.9,0,76827
21,DT,US,HI,WAILUKU,203937,1562146,KWHM,BLCDT20090115AIE,1284749,755,DA,23.5,37105,1418,0,90085
24,DT,US,HI,WAILUKU,203937,1562146,KGMV,BLCDT20090126ADX,1290327,755,DA,77,36920,1418,0,89870
15,DD,US,HI,WAIMANALO,211923,1574053,KUPU,BLCDT20121203AYU,1497051,,,,89714,,,
15,DD,US,HI,WAIMANALO,211923,1574053,KUPU,BLCDT20100203ABK,1293629,373,DA,12,89714,424.9,0,16352
15,DD,US,HI,WAIMANALO,211923,1574053,KUPU,BLCDT20121203AYU,1497051,373,DA,12,89714,424.9,0,16352
15,DD,US,HI,WAIMANALO,212422,1580601,KUPU,BLCDT20121203AYU,1497051,687,DA,49.6,89714,840,55,111420
5,DT,US,IA,AMES,414833,933653,WOI-DT,BLCDT20100702AOM,1382816,566,ND,13.9,8661,857.2,,
23,DT,US,IA,AMES,414948,933654,KCWI-TV,BLCDT20090612AIO,1313001,610,ND,246,51502,902.9,,
34,DT,US,IA,AMES,415849,934423,KEFB,BLEDT20090720AAA,1323787,154,ND,37.2,82619,464,,
41,DT,US,IA,BURLINGTON,410808,904830,KGCW,BLCDT20081120ABD,1279427,388,DA,615,7841,579.6,0,88416
9,DT,US,IA,CEDAR RAPIDS,421859,915131,KCRG-TV,BPCDT20110725ADB,1436022,607,ND,48,9719,883,,
27,DT,US,IA,CEDAR RAPIDS,420525,920513,KFXA,BLCDT20050713ABD,1070801,449,DA,1000,35336,728,0,29380
29,DT,US,IA,CEDAR RAPIDS,421859,915130,KGAN,BPCDT20130919AAL,1562736,585,ND,850,25685,861,,
47,DT,US,IA,CEDAR RAPIDS,421717,915254,KPXR-TV,BLCDT20020510AAO,602360,309,ND,500,21156,582.2,,
33,DT,US,IA,COUNCIL BLUFFS,411515,955008,KBIN-TV,BLEDT20050711ABX,1072183,98,ND,200,29108,424,,
34,DT,US,IA,DAVENPORT,411844,902246,KQIN,BLEDT20120921ADS,1516949,233,DA,200,5471,457.5,345,110052
36,DT,US,IA,DAVENPORT,411844,902246,KWQC-TV,BLCDT20090708AGG,1321341,329,ND,1000,6885,553.9,,
49,DT,US,IA,DAVENPORT,411844,902245,KLJB,BLCDT20050713ADL,1071506,343.7,DA,1000,54011,554.2,0,44477
8,DT,US,IA,DES MOINES,414835,933716,KCCI,BLCDT20090619AAG,1316044,597,ND,28.3,33710,887.7,,
11,DT,US,IA,DES MOINES,414833,933653,KDIN-TV,BLEDT20090612AIB,1316537,600,ND,22.5,29102,893,,
13,DT,US,IA,DES MOINES,414833,933653,WHO-DT,BLCDT20090410ASQ,1305578,600,ND,36.5,66221,893,,
14,DC,US,IA,DES MOINES,413513,933733,WBXF-CD,BDCCDTL20110831AAU,1442328,0,ND,10,189843,368.1,,
16,DT,US,IA,DES MOINES,414948,933654,KDSM-TV,BLCDT20110609ABE,1421077,612,DA,1000,56527,902.9,0,104012
19,DT,US,IA,DES MOINES,414948,933654,KDMI,BLCDT20120627AAE,1505485,610,ND,839,78915,902.9,,
43,DT,US,IA,DUBUQUE,423109,903711,KFXB-TV,BLCDT20090528AEV,1310508,261,DA,1000,17625,510.2,350,89371
25,DT,US,IA,FORT DODGE,424903,942441,KTIN,BLEDT20070822ACB,1200319,355,DA,600,29100,711.3,0,75579
12,DT,US,IA,IOWA CITY,414315,912029,KIIN,BLEDT20091229ABP,1351676,439,ND,57,29095,668.8,,
25,DT,US,IA,IOWA CITY,414329,912110,KWKB,BLCDT20070130AJQ,1174463,418.9,DA,1000,35096,652.3,0,78683
45,CA,US,IA,MARSHALLTOWN,420417,925519,KDAO-LP,BLTTL20001020ABU,531182,0,ND,2.97,46753,325,,
18,DT,US,IA,MASON CITY,432832,924229,KYIN,BLEDT20090612AHJ,1316563,448.5,DA,533,29086,838.2,0,87718
42,DT,US,IA,MASON CITY,432832,924229,KIMT,BLCDT20090331ACH,1304426,463,ND,800,66402,853,,
39,DT,US,IA,NEWTON,414905,931232,KFPX-TV,BLCDT20090612AHB,1315908,154,DA,116,81509,435,0,79383
15,DT,US,IA,OTTUMWA,411142,915715,KYOU-TV,BPCDT20110209AAE,1415465,360,DA,360,53820,583,0,103933
35,DT,US,IA,RED OAK,412040,951521,KHIN,BLEDT20051116AED,1098676,475,DA,600,29085,856,0,32182
9,DT,US,IA,SIOUX CITY,423511,961356,KCAU-TV,BLCDT20100702BMT,1382828,616,ND,43.9,11265,1007,,
28,DT,US,IA,SIOUX CITY,423053,961815,KSIN-TV,BLEDT20050726AMC,1071169,348.3,ND,400,29096,721,,
39,DT,US,IA,SIOUX CITY,423512,961319,KMEG,BLCDT20070129AAZ,1174149,611,ND,1000,39665,1002,,
41,DT,US,IA,SIOUX CITY,423512,961318,KTIV,BLCDT20060922AEE,1118339,609,ND,873,66170,1000.4,,
49,DT,US,IA,SIOUX CITY,423512,961318,KPTH,BLCDT20061214ABC,1163897,587,DA,1000,77451,980,0,29809
7,DT,US,IA,WATERLOO,422402,915036,KWWL,BLCDT20100707AXT,1379943,601,ND,49,593,886.7,,
22,DT,US,IA,WATERLOO,421717,915254,KWWF,BLCDT20110512AAH,1431656,330.4,DA,11.9,81595,601.1,0,104936
35,DT,US,IA,WATERLOO,421859,915131,KRIN,BLEDT20050218ABQ,1035931,584,DA,250,29114,862,0,70607
7,DT,US,ID,BOISE,434516,1160556,KTVB,BLCDT20100628AVP,1381055,806,ND,42.1,34858,2185.5,,
9,DT,US,ID,BOISE,434521,1160554,KBOI-TV,BLCDT20120906AAZ,1511814,862,DA,25,49760,2245,0,110774
18,CA,US,ID,BOISE,434518,1160552,KCLP-CA,BLTTA20060316AJP,1081884,0,DA,60,27621,2187,225,65173
21,DD,US,ID,BOISE,434521,1160554,KAID,BLEDT20120719ABH,1514796,,,,62442,,,
21,DD,US,ID,BOISE,434521,1160554,KAID,BLEDT20070712ABY,1194833,858,DA,725,62442,2244.6,0,66936
21,DD,US,ID,BOISE,434931,1163029,KAID,BLEDT20120719ABH,1514796,154,DA,0.093,62442,982.86,0,93009
21,DD,US,ID,BOISE,433545,1160836,KAID,BLEDT20120719ABH,1514796,50,DA,0.251,62442,1121.5,0,93010
21,DD,US,ID,BOISE,433545,1160836,KAID,BLEDT20120719ABH,1514796,49,DA,0.059,62442,1120,0,93011
21,DD,US,ID,BOISE,434521,1160554,KAID,BLEDT20120719ABH,1514796,858,DA,725,62442,2244.6,0,93012
31,DC,US,ID,BOISE,434518,1160552,K31FD,BDFCDTA20090811AAD,1326799,0,DA,15,11644,2170,242,94509
39,DT,US,ID,BOISE,434423,1160815,KKJB,BLCDT20090612AIG,1316140,534,DA,35,35097,1835,235,86492
10,DT,US,ID,CALDWELL,434518,1160552,KNIN-TV,BLCDT20111007AEB,1446880,818,DA,25,59363,2199,0,105403
45,DT,US,ID,COEUR D'ALENE,474354,1164347,KCDT,BLEDT20090827ABV,1331376,465,DA,54.7,62424,1264.7,0,87743
36,DC,US,ID,"FISH CREEK, ETC.",423659,1120008,K26JH-D,BDCCDTL20080826ACT,1263612,0,ND,0.25,168287,1883,,
8,DT,US,ID,IDAHO FALLS,433004,1123943,KIFI-TV,BLCDT20090612AGO,1317432,464,ND,63,66258,2033,,
20,DT,US,ID,IDAHO FALLS,425515,1122044,950306KF,BPCDT20080215AJF,1250030,418.2,ND,50,41238,2030.5,,
36,DT,US,ID,IDAHO FALLS,432951,1123950,KIDK,BLCDT20061012ACF,1153815,457,DA,200,56028,2034,90,28614
32,DT,US,ID,LEWISTON,462727,1170556,KLEW-TV,BLCDT20100111ADM,1349682,349,DA,133,56032,939,0,96215
27,CA,US,ID,MCCALL,444554,1161154,K27DX,BLTT19940131JH,194404,0,DA,1.96,59257,2246,0,22083
12,DT,US,ID,MOSCOW,464054,1165813,KUID-TV,BLEDT20060804AFK,1143669,339.7,ND,78,62382,1186,,
13,DT,US,ID,NAMPA,434518,1160552,KTRV-TV,BLCDT20050516ATS,1060632,829,ND,17,28230,2219.8,,
24,DT,US,ID,NAMPA,434521,1160554,KIVI-TV,BPCDT20110616AAL,1432211,858.1,DA,736,59255,2244.6,0,105457
17,DC,US,ID,PAYETTE,440344,1165422,K17ED,BDFCDTA20130729ALY,1566068,0,DA,13.6,17402,870,260,115051
17,DD,US,ID,POCATELLO,433002,1123936,KISU-TV,BLEDT20121116ANS,1526053,,,,62430,,,
17,DD,US,ID,POCATELLO,433004,1123941,KISU-TV,BLEDT20030131AHZ,623134,451.1,DA,189,62430,2017.8,0,59016
17,DD,US,ID,POCATELLO,433002,1123936,KISU-TV,BLEDT20121116ANS,1526053,451.1,ND,189,62430,2017.8,,
17,DD,US,ID,POCATELLO,425201,1123048,KISU-TV,BLEDT20121116ANS,1526053,281,DA,0.132,62430,1794.1,0,20753
23,DT,US,ID,POCATELLO,425513,1122045,KPVI-DT,BLCDT20060706AEF,1138999,398.4,DA,505,1270,2003.9,0,73086
31,DT,US,ID,POCATELLO,425515,1122044,KFXP,BLCDT20081121ALB,1278631,447,DA,68.5,78910,2057,0,87248
11,DT,US,ID,TWIN FALLS,424347,1142452,KMVT,BLCDT20090403ABW,1427917,323,ND,40,35200,1495,,
22,DD,US,ID,TWIN FALLS,424346,1142453,KIPT,BLEDT20120808ABN,1514808,,,,62427,,,
22,DD,US,ID,TWIN FALLS,424346,1142453,KIPT,BLEDT20090902ABL,1331736,181.9,ND,78,62427,1353.6,,
22,DD,US,ID,TWIN FALLS,424346,1142453,KIPT,BLEDT20120808ABN,1514808,181.9,ND,78,62427,1353.6,,
22,DD,US,ID,TWIN FALLS,431650,1140915,KIPT,BLEDT20120808ABN,1514808,487,DA,0.04,62427,2015.2,0,20753
34,DT,US,ID,TWIN FALLS,424342,1142443,KXTF,BLCDT20110201ACB,1415234,152,DA,49.4,1255,1324,0,102821
50,DC,US,IL,ALTON,385512,900618,W50CH,BDFCDTA20111020AER,1452958,0,DA,15,37238,210,200,107105
34,DC,US,IL,ARLINGTON HEIGHTS,415244,873810,WEDE-CA,BDFCDTA20081014AAM,1298955,0,DA,4.3,66978,625.4,0,92281
50,DT,US,IL,AURORA,415356,873723,WXFT-DT,BPCDT20120920AEA,1515358,417,DA,365,60539,597.4,270,110589
28,DT,US,IL,BLOOMINGTON,403845,891045,WYZZ-TV,BLCDT20060609ABE,1124646,293,ND,1000,5875,523,,
8,DT,US,IL,CARBONDALE,380611,891440,WSIU-TV,BLEDT20090612ADB,1317750,271.3,ND,53,4297,410.5,,
41,DT,US,IL,CHAMPAIGN,400411,875445,WICD,BLCDT20050620AAO,1063729,375,DA,950,25684,579.5,0,68470
46,DC,US,IL,CHAMPAIGN,400640,881435,WBXC-CD,BDCCDTL20110901ABH,1442559,0,DA,2.5,189857,308.8,90,106527
48,DT,US,IL,CHAMPAIGN,400621,882700,WCIA,BLCDT20070612ABY,1189415,245,ND,1000,42124,461.1,,
50,DT,US,IL,CHARLESTON,393415,881826,WEIU-TV,BLEDT20060504AAW,1125502,146,DA,255,18301,351.3,130,69577
4,DC,US,IL,CHICAGO,415356,873723,WOCK-CD,BLDVA20100107AAN,1351862,0,DA,0.3,35092,570.8,0,93831
12,DT,US,IL,CHICAGO,415244,873808,WBBM-TV,BLCDT20090612ADR,1317335,497,ND,8,9617,680,,
19,DT,US,IL,CHICAGO,415244,873810,WGN-TV,BMLCDT20080201APP,1229845,453,DA,645,72115,633.4,0,39765
20,DC,US,IL,CHICAGO,415321,873736,WPVN-CD,BLDTA20130204ABC,1540091,0,DA,15,168237,572.7,270,19180
21,DT,US,IL,CHICAGO,415356,873723,WYCC,BLEDT20030501ABC,658142,378,DA,98.9,12279,557.7,225,33366
27,DT,US,IL,CHICAGO,415244,873810,WCIU-TV,BLCDT20110822ADN,1440252,473,DA,550,71428,653,0,90914
29,DT,US,IL,CHICAGO,415244,873810,WMAQ-TV,BLCDT20010531ACY,570247,508,DA,350,47905,688,0,31269
31,DT,US,IL,CHICAGO,415244,873810,WFLD,BLCDT20090223ABV,1293403,475,DA,1000,22211,655.4,0,87036
32,DC,US,IL,CHICAGO,415244,873810,WMEU-CD,BLDTL20110510ACL,1426356,0,DA,15,168662,654,198,104360
39,DC,US,IL,CHICAGO,415244,873810,WWME-LD,BLDTL20100804ABG,1393980,0,DA,15,168561,623,260,97308
43,DT,US,IL,CHICAGO,415244,873808,WCPX-TV,BLCDT20010226ABH,594107,510,DA,200,10981,689.5,0,38347
44,DT,US,IL,CHICAGO,415244,873808,WLS-TV,BLCDT20121016ABX,1520075,518,DA,1000,73226,698.9,0,104639
45,DT,US,IL,CHICAGO,415244,873810,WSNS-TV,BLCDT20111208AGI,1479120,472,DA,665,70119,652.4,0,87900
47,DT,US,IL,CHICAGO,415244,873810,WTTW,BLEDT20020408ABK,600263,465,DA,300,10802,646,0,33534
49,DC,US,IL,CHICAGO,415356,873723,WOCH-CA,BMPDTA20100409AAK,1363250,0,DA,15,35101,536.4,0,98910
17,DT,US,IL,DECATUR,395709,884656,WAND,BLCDT20130709ABN,1562188,390.5,DA,1000,70852,598.4,0,109261
22,DT,US,IL,DECATUR,395656,885012,WBUI,BLCDT20091119ACF,1343291,401,DA,325,16363,609,0,92870
47,DT,US,IL,EAST ST. LOUIS,382318,902916,WRBU,BLCDT20020510ABC,624511,318,DA,109,57221,498,0,38041
41,DT,US,IL,FREEPORT,421748,891015,WIFR,BLCDT20081223ACE,1518062,220,ND,100,4689,463,,
8,DT,US,IL,GALESBURG,411844,902246,WMWC-TV,BLCDT20120820AAQ,1512649,330,DA,23,81946,554.7,310,104290
34,DT,US,IL,HARRISBURG,373650,885220,WSIL-TV,BLCDT20080718AAR,1257369,291,ND,1000,73999,451.1,,
15,DT,US,IL,JACKSONVILLE,393609,900247,WSEC,BLEDT20031031ADN,695158,295,ND,75,70536,493,,
15,DC,US,IL,JOHNSON CITY,375043,885546,W15BU-D,BLDTA20090804AAF,1326131,0,DA,7,66983,272,90,90552
38,DT,US,IL,JOLIET,415244,873808,WGBO-DT,BPCDT20120921ACX,1516783,509,DA,650,12498,689.5,0,110592
10,DT,US,IL,LA SALLE,411651,885613,WWTO-TV,BLCDT20110608ABG,1444366,415,DA,80,998,600.6,0,106627
21,DT,US,IL,MACOMB,402354,904355,WMEC,BLEDT20031031ADO,695153,131,ND,75,70537,325,,
17,DT,US,IL,MARION,373326,890124,WTCT,BLCDT20060629ACN,1135978,213,ND,800,67786,378,,
23,DT,US,IL,MOLINE,411844,902245,WQPT-TV,BLEDT20030702AAR,668960,269,DA,80,5468,493.5,0,45050
38,DT,US,IL,MOLINE,411844,902246,WQAD-TV,BLCDT20031014AEO,693343,334,ND,1000,73319,556,,
21,DT,US,IL,MOUNT VERNON,384119,893338,WPXS,BLCDT20081103AAG,1276019,91,DA,350,40861,240,125,77165
19,DT,US,IL,OLNEY,385019,880747,WUSI-TV,BLEDT20060619ABG,1134212,283.8,ND,46,4301,432.5,,
19,DT,US,IL,PEORIA,403911,893514,WHOI,BLCDT20090622AFB,1318834,203.1,DA,195,6866,387.7,0,87384
25,DT,US,IL,PEORIA,403746,893253,WEEK-TV,BLCDT20090413AER,1305547,211.6,DA,246,24801,400.6,0,85946
30,DT,US,IL,PEORIA,403806,893219,WMBD-TV,BLCDT20061019ADD,1153107,193,DA,800,42121,384.6,0,71928
39,DT,US,IL,PEORIA,403746,893253,WAOE,BLCDT20070801EOU,1196199,212,ND,26,52280,400.6,,
46,DT,US,IL,PEORIA,403744,893412,WTVP,BLEDT20040105ACV,711664,216,ND,190,28311,403,,
35,DC,US,IL,PLANO,415036,880500,WLPD-CD,BMPDTL20130103AAV,1535427,0,DA,15,189058,307.4,180,111434
10,DT,US,IL,QUINCY,395704,911953,WGEM-TV,BMLCDT20130328AMI,1515912,238,ND,26,54275,428.1,,
32,DT,US,IL,QUINCY,395819,911940,WTJR,BLCDT20091110ADL,1332070,308,DA,1000,4593,495.7,0,102705
34,DT,US,IL,QUINCY,395841,911832,WQEC,BLEDT20040715ADL,1002687,153,ND,58.6,71561,347.1,,
4,DT,US,IL,ROCK ISLAND,413249,902835,WHBF-TV,BLCDT20100629AVD,1381293,409,ND,33.7,13950,611,,
13,DT,US,IL,ROCKFORD,421750,891424,WREX,BPCDT20091030AGT,1340131,216,ND,24.4,73940,461,,
16,DT,US,IL,ROCKFORD,421714,891015,WTVO,BLCDT20021024AAS,615004,201,ND,196,72945,445,,
42,DT,US,IL,ROCKFORD,421714,891015,WQRF-TV,BLCDT20070404ABY,1180160,148,DA,900,52408,391.9,0,78003
29,DC,US,IL,SALEM,383345,885957,W29CI-D,BLDTA20120913AAP,1515509,0,ND,15,66996,290.8,,
13,DT,US,IL,SPRINGFIELD,394727,893053,WCIX,BLCDT20090615ACD,1316758,175.5,ND,5,42116,349,,
42,DT,US,IL,SPRINGFIELD,394815,892740,WICS,BLCDT20050627AAI,1063723,402.2,DA,950,25686,578.2,0,68475
44,DT,US,IL,SPRINGFIELD,394757,892646,WRSP-TV,BLCDT20050317ADQ,1051896,415,ND,335,62009,590,,
40,DC,US,IL,SUGAR GROVE,414746,882730,W40CN-D,BLDTA20110103ACG,1412796,0,DA,15,71111,270.8,270,78185
9,DT,US,IL,URBANA,400218,884010,WILL-TV,BLEDT20050920AEE,1115235,302,ND,30,68939,511,,
26,DT,US,IL,URBANA,401846,875500,WCCU,BLCDT20050317ADS,1051902,114,DA,507,69544,335,0,68956
12,DT,US,IN,ANGOLA,412715,844810,WINM,BLCDT20130711ABN,1560695,141,DA,16.5,67787,401,0,94636
14,DT,US,IN,BLOOMINGTON,390831,862943,WTIU,BLEDT20030925AVS,687231,221,DA,224,66536,437,0,43429
27,DT,US,IN,BLOOMINGTON,392416,860837,WIPX-TV,BLCDT20040406AAH,988054,310,ND,165,10253,550.2,,
42,DT,US,IN,BLOOMINGTON,392412,860850,WCLJ-TV,BLCDT20090616ABL,1318172,314,ND,850,68007,557,,
48,DT,US,IN,BLOOMINGTON,392427,860852,WTTV,BPCDT20100324AAF,1359525,357,ND,990,56523,597,,
15,DC,US,IN,CLARKSVILLE,382210,854946,WWJS-CD,BLDTA20111215AAE,1479752,0,DA,15,6838,393.7,0,92593
28,DT,US,IN,ELKHART,413658,861138,WSJV,BLCDT20100115AAE,1346006,335,DA,311,74007,575,0,94697
7,DT,US,IN,EVANSVILLE,375156,873404,WEHT,BLCDT20090928AKE,1334000,316,ND,12.5,24215,433.4,,
9,DT,US,IN,EVANSVILLE,375901,871613,WNIN,BLEDT20090612AGN,1312397,304,ND,19,67802,427.6,,
15,DC,US,IN,EVANSVILLE,375913,871611,WYYW-CD,BLDTA20130109AGB,1536974,0,DA,15,17742,287.6,270,16531
17,CA,US,IN,EVANSVILLE,375921,873548,WAZE-LP,BLTTL20000606ACN,503683,0,DA,68.4,61039,268,115,17636
20,DC,US,IN,EVANSVILLE,375913,871611,WTSN-CD,BLDTL20120328AJA,1488690,0,DA,15,189735,287.6,270,16531
28,DT,US,IN,EVANSVILLE,380127,872143,WTVW,BLCDT20070612ABZ,1189414,273,DA,1000,3661,397,0,39643
45,DT,US,IN,EVANSVILLE,375317,873237,WEVV-TV,BLCDT20080404ACD,1242068,310.7,ND,340,72041,427.8,,
46,DT,US,IN,EVANSVILLE,375314,873107,WFIE,BLCDT20050916ACR,1083265,310,ND,250,13991,428,,
18,DT,US,IN,FORT WAYNE,410608,851105,WISE-TV,BLCDT20091103ACK,1338323,224,ND,320,13960,470,,
24,DT,US,IN,FORT WAYNE,410608,851105,WPTA,BLCDT20031031AGU,692115,224.4,DA,335,73905,470,0,67115
31,DT,US,IN,FORT WAYNE,410538,851048,WANE-TV,BLCDT20090622ACE,1318587,232,DA,1000,39270,471.9,0,85279
36,DT,US,IN,FORT WAYNE,410633,851142,WFFT-TV,BLCDT20090521AAQ,1312392,219,DA,1000,25040,465.2,0,77897
40,DT,US,IN,FORT WAYNE,410613,851128,WFWA,BLEDT20130905ABC,1584006,221,ND,153,22108,467,,
45,CA,US,IN,FORT WAYNE,410558,850843,WFWC-CA,BLTTL19900727IO,150703,0,DA,5.8,67485,357,0,18314
17,DT,US,IN,GARY,412056,872402,WYIN,BLEDT20040206AAA,976382,290,DA,300,49803,502,0,46333
51,DT,US,IN,GARY,415244,873810,WPWR-TV,BLCDT20050425ACE,1059000,523,DA,1000,48772,703,0,30328
36,DT,US,IN,HAMMOND,415244,873808,WJYS,BLCDT20100922ABI,1397556,510,DA,145,32334,689.5,0,87519
7,DC,US,IN,INDIANAPOLIS,395340,861221,WKOG-LD,BDCCDVL20120828ABI,1512976,0,ND,3,190788,467.5,,
8,DC,US,IN,INDIANAPOLIS,395325,861220,WIIH-CD,BLDVL20090902ACB,1331802,0,ND,0.3,167765,393,,
9,DT,US,IN,INDIANAPOLIS,395325,861220,WISH-TV,BLCDT20090622ABX,1318589,284,ND,22.8,39269,535.3,,
13,DT,US,IN,INDIANAPOLIS,395543,861055,WTHR,BLCDT20120127AIE,1484306,299,DA,42.1,70162,551,0,107715
19,DC,US,IN,INDIANAPOLIS,394801,860439,WDNI-CD,BLDTA20090615ADH,1317727,0,DA,15,28199,388.5,0,24172
20,DT,US,IN,INDIANAPOLIS,395340,861221,WHMB-TV,BLCDT20120503AAT,1498089,297,ND,530,37102,551.5,,
21,DT,US,IN,INDIANAPOLIS,395357,861202,WFYI,BLEDT20100803ADB,1374584,251,DA,225,41397,506.3,0,105115
25,DT,US,IN,INDIANAPOLIS,395357,861204,WRTV,BLCDT20090623ACJ,1318385,294,ND,1000,40877,549,,
44,DT,US,IN,INDIANAPOLIS,395340,861221,WDTI,BLEDT20080519ABT,1245800,293,ND,28,7908,548.5,,
45,DT,US,IN,INDIANAPOLIS,395320,861207,WXIN,BLCDT20111013AAX,1450167,300,DA,1000,146,553,0,103244
46,DC,US,IN,INDIANAPOLIS,395543,861055,WALV-CD,BLDTA20111229AAU,1481533,0,ND,15,70161,521.8,,
47,DC,US,IN,INDIANAPOLIS,394611,860926,WBXI-CA,BDFCDTA20100901ACI,1396109,0,DA,7.8,70416,464.2,355,18179
18,DC,US,IN,JASPER,382253,865226,WJTS-CD,BLDTL20090212ABK,1292636,0,ND,15,168419,307.3,,
16,DC,US,IN,JEFFERSONVILLE,382210,854946,WJYL-CD,BLDTA20090630ADK,1299183,0,DA,15,6837,392.7,320,90473
29,DT,US,IN,KOKOMO,395320,861207,WTTK,BLCDT20090930ABD,1334859,300,ND,550,56526,553,,
11,DT,US,IN,LAFAYETTE,402320,863646,WLFI-TV,BLCDT20040520AIX,988218,214,DA,30,73204,440,0,46110
32,DT,US,IN,MARION,400856,855607,WNDY-TV,BLCDT20110706ABJ,1434518,271,DA,1000,28462,523,0,105345
51,DC,US,IN,MARION,403656,853847,WIWU-CD,BLDTA20090611ABQ,1301953,0,DA,1.45,29292,396.8,0,23503
23,DT,US,IN,MUNCIE,400537,852332,WIPB,BLEDT20090717ABL,1323673,246,ND,250,3646,554,,
39,DT,US,IN,RICHMOND,393044,843809,WKOI-TV,BLCDT20130430AAI,1552670,296,DA,600,67869,563,0,87306
17,CA,US,IN,SALEM,383559,860517,WHAN-LP,BLTTL19941013JH,203199,0,ND,9,55315,349,,
51,DT,US,IN,SALEM,382100,855057,WMYO,BLCDT20091009AAS,1337357,390.4,DA,1000,34167,588.9,0,104931
22,DT,US,IN,SOUTH BEND,413700,861301,WSBT-TV,BLCDT20090224ABF,1297086,332.6,ND,266,73983,574,,
35,DT,US,IN,SOUTH BEND,413649,861120,WNIT,BLEDT20110516ADN,1427249,332.9,DA,85,41671,574.7,0,90123
42,DT,US,IN,SOUTH BEND,413620,861246,WNDU-TV,BLCDT20120514ACQ,1499354,311.8,ND,800,41674,555.1,,
48,DT,US,IN,SOUTH BEND,413543,860938,WHME-TV,BLCDT20060109ABG,1104003,295,DA,300,36117,538.6,0,30032
10,DT,US,IN,TERRE HAUTE,391436,872307,WTHI-TV,BLCDT20090622ACG,1318581,293,ND,27,70655,444.8,,
36,DT,US,IN,TERRE HAUTE,391433,872329,WTWO,BLCDT20090107AIQ,1286399,248,ND,1000,20426,414.6,,
39,DT,US,IN,TERRE HAUTE,391433,872329,WAWV-TV,BLCDT20090618AAW,1318313,248,ND,850,65247,414.6,,
22,DT,US,IN,VINCENNES,383906,872837,WVUT,BLEDT20090709AFJ,1319763,163.9,DA,57,4329,301.4,90,86731
17,DT,US,KS,COLBY,391509,1012109,KLBY,BLCDT20081215ABD,1283780,223,ND,625,65523,1260,,
19,DT,US,KS,COLBY,391431,1012138,KWKS,BLEDT20070601ATA,1195217,383,DA,464,162115,1422.2,90,80546
31,DT,US,KS,DERBY,374801,973129,KDCU-DT,BLCDT20090821AAM,1328926,345,ND,1000,166332,766,,
21,DT,US,KS,DODGE CITY,374933,1001040,KDCK,BLEDT20030423ABG,657395,99,DA,8.42,79258,892,0,66140
6,DT,US,KS,ENSIGN,373828,1002039,KBSD-DT,BLCDT20090717AAS,1321823,216.8,ND,31,66414,1045.8,,
11,DT,US,KS,GARDEN CITY,374640,1005208,KSNG,BLCDT20090630AAP,1397948,239,ND,56.8,72361,1120,,
13,DT,US,KS,GARDEN CITY,373901,1004006,KUPK,BLCDT20090226ABS,1288660,262.4,ND,63,65535,1124,,
10,DT,US,KS,GOODLAND,392810,1013319,KBSL-DT,BLCDT20130318ADJ,1545550,274.4,ND,84.2,66416,1343.7,,
22,DT,US,KS,GREAT BEND,382554,984618,KSNC,BLCDT20081112AIQ,1277348,284,DA,500,72359,854.6,0,79041
7,DT,US,KS,HAYS,385301,992015,KBSH-DT,BLCDT20090715AHL,1321829,216,ND,38.8,66415,851.9,,
16,DT,US,KS,HAYS,384616,984416,KOOD,BLEDT20030423ABE,657393,304,DA,496,60675,854,0,43521
14,DT,US,KS,HOISINGTON,383753,985052,KOCW,BLCDT20090622AFO,1481616,163,ND,40,83181,746,,
8,DT,US,KS,HUTCHINSON,380321,974635,KPTS,BLEDT20090223ACJ,1296817,244,DA,32,33345,704.6,0,87205
19,DT,US,KS,HUTCHINSON,380338,974549,KWCH-DT,BLCDT20090929ACC,1334592,421,ND,1000,66413,873.9,,
35,DT,US,KS,HUTCHINSON,375623,973042,KMTW,BLCDT20030117AAE,623244,310,DA,1000,77063,734,0,29560
8,DT,US,KS,LAKIN,374940,1010635,KSWK,BLEDT20050203ADS,1044825,153,DA,33,60683,1062,0,68690
41,DT,US,KS,LAWRENCE,385842,943201,KMCI-TV,BLCDT20110421AAR,1430770,323.7,ND,730,42636,611.9,,
7,DT,US,KS,PITTSBURG,371315,944225,KOAM-TV,BLCDT20090612ADQ,1296813,335.8,ND,14.8,58552,606.7,,
13,DT,US,KS,PITTSBURG,371315,944225,KFJX,BLCDT20110906AFG,1442205,335.8,ND,5.6,83992,606.7,,
17,DT,US,KS,SALINA,390616,972315,KAAS-TV,BLCDT20021120AAP,618848,314,DA,65,11912,720,0,28829
11,DT,US,KS,TOPEKA,390350,954549,KTWU,BLEDT20090917AAW,1333293,302,ND,38,70938,603.4,,
12,DT,US,KS,TOPEKA,390256,954032,KSQA,BLCDT20110919ABN,1444107,65.9,ND,4.2,166546,364.2,,
13,DT,US,KS,TOPEKA,390022,960257,WIBW-TV,BLCDT20110111ABO,1413254,413,ND,42,63160,760.2,,
